"SK_ID_CURR","TARGET","NAME_CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","REGION_POPULATION_RELATIVE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_REGISTRATION","DAYS_ID_PUBLISH","FLAG_MOBIL","FLAG_EMP_PHONE","FLAG_WORK_PHONE","FLAG_CONT_MOBILE","FLAG_PHONE","FLAG_EMAIL","CNT_FAM_MEMBERS","REGION_RATING_CLIENT","REGION_RATING_CLIENT_W_CITY","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","REG_REGION_NOT_LIVE_REGION","REG_REGION_NOT_WORK_REGION","LIVE_REGION_NOT_WORK_REGION","REG_CITY_NOT_LIVE_CITY","REG_CITY_NOT_WORK_CITY","LIVE_CITY_NOT_WORK_CITY","ORGANIZATION_TYPE","DAYS_LAST_PHONE_CHANGE","NAME_TYPE_SUITE","OCCUPATION_TYPE"
245776,0,"Cash loans","M","Y","N",1,450000,348264,36697.5,315000,"State servant","Higher education","Married","Office apartment",0.018029,-15302,-1942,-1647,-4401,1,1,1,1,0,0,3,3,3,"MONDAY",6,0,0,0,0,0,0,"Military",-673,"Unaccompanied","Managers"
249949,0,"Cash loans","M","N","Y",0,157500,229230,22459.5,202500,"Pensioner","Secondary / secondary special","Married","House / apartment",0.02461,-22469,365243,-15031,-4841,1,0,0,1,1,0,2,2,2,"SUNDAY",13,0,0,0,0,0,0,"XNA",0,"Unaccompanied",NA
399070,0,"Cash loans","F","N","N",0,135000,382050,30312,337500,"Commercial associate","Higher education","Married","House / apartment",0.025164,-9616,-586,-4335,-2299,1,1,0,1,0,1,2,2,2,"FRIDAY",15,0,0,0,1,1,0,"Services",0,"Unaccompanied","Private service staff"
269428,0,"Cash loans","F","N","Y",0,112500,508495.5,24462,454500,"Working","Secondary / secondary special","Widow","House / apartment",0.006296,-18421,-1074,-4239,-1880,1,1,0,1,0,0,1,3,3,"SUNDAY",11,0,0,0,0,1,1,"Industry: type 11",-581,"Unaccompanied","Laborers"
230231,0,"Cash loans","M","N","N",0,180000,585000,15561,585000,"Commercial associate","Higher education","Single / not married","House / apartment",0.007114,-10039,-197,-4455,-2726,1,1,0,1,0,0,1,2,2,"TUESDAY",17,0,0,0,1,1,0,"Bank",-700,"Unaccompanied","Core staff"
139279,0,"Revolving loans","F","N","Y",0,103500,180000,9000,180000,"Working","Secondary / secondary special","Married","House / apartment",0.015221,-8351,-680,-320,-699,1,1,0,1,0,0,2,2,2,"WEDNESDAY",14,0,0,0,1,1,0,"Medicine",0,"Unaccompanied","Medicine staff"
312166,0,"Cash loans","F","N","Y",0,112500,508495.5,34249.5,454500,"Working","Secondary / secondary special","Married","House / apartment",0.00712,-19505,-8025,-658,-3049,1,1,0,1,0,0,2,2,2,"FRIDAY",9,0,0,0,0,0,0,"School",-2263,"Unaccompanied","Cooking staff"
151346,0,"Cash loans","F","Y","N",0,135000,729792,57789,630000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.01885,-12247,-2118,-1085,-1095,1,1,0,1,0,0,2,2,2,"TUESDAY",12,0,1,1,0,0,0,"Other",-533,"Unaccompanied","Security staff"
141375,0,"Cash loans","M","Y","Y",1,180000,473760,46282.5,450000,"Pensioner","Higher education","Married","House / apartment",0.00963,-23206,365243,-3247,-4647,1,0,0,1,1,0,3,2,2,"TUESDAY",9,0,0,0,0,0,0,"XNA",-231,"Family",NA
145236,0,"Cash loans","F","N","N",1,121500,188685,9630,157500,"Working","Higher education","Married","House / apartment",0.00712,-15975,-559,-131,-2492,1,1,1,1,0,0,3,2,2,"TUESDAY",14,0,0,0,0,0,0,"Self-employed",-2587,"Unaccompanied","Accountants"
106322,0,"Cash loans","M","N","N",0,90000,215640,18634.5,180000,"Working","Secondary / secondary special","Civil marriage","Municipal apartment",0.008068,-18778,-184,-7230,-2318,1,1,0,1,0,0,2,3,3,"WEDNESDAY",5,0,0,0,0,0,0,"Business Entity Type 3",-436,"Unaccompanied","Security staff"
454230,1,"Cash loans","F","N","Y",0,112500,755190,38686.5,675000,"Working","Secondary / secondary special","Married","House / apartment",0.008575,-16384,-418,-1337,-1377,1,1,0,1,0,0,2,2,2,"WEDNESDAY",10,0,0,0,0,0,0,"Trade: type 3",-590,"Unaccompanied","Core staff"
424865,0,"Cash loans","F","Y","Y",1,180000,805500,23679,805500,"State servant","Higher education","Single / not married","House / apartment",0.019689,-15048,-1416,-1489,-4654,1,1,1,1,1,1,2,2,2,"WEDNESDAY",9,0,0,0,0,0,0,"School",-20,"Unaccompanied","Core staff"
322801,0,"Revolving loans","F","N","Y",0,270000,630000,31500,630000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.032561,-22311,365243,-287,-5035,1,0,0,1,0,0,2,1,1,"FRIDAY",12,0,0,0,0,0,0,"XNA",-679,"Unaccompanied",NA
398823,0,"Revolving loans","F","N","Y",0,202500,540000,27000,540000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.072508,-21393,365243,-10385,-4223,1,0,0,1,0,0,1,1,1,"SUNDAY",14,0,0,0,0,0,0,"XNA",-319,"Unaccompanied",NA
168866,0,"Cash loans","M","N","Y",0,90000,630000,20452.5,630000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",0.028663,-17561,365243,-4229,-1122,1,0,0,1,0,0,1,2,2,"SATURDAY",8,0,0,0,0,0,0,"XNA",-113,"Unaccompanied",NA
199040,0,"Cash loans","M","Y","Y",0,99000,539100,22086,450000,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.01885,-9021,-291,-3086,-1707,1,1,0,1,0,0,2,2,2,"THURSDAY",14,0,0,0,0,0,0,"Trade: type 2",-682,"Family","Core staff"
403887,0,"Cash loans","M","N","N",0,135000,301896,27819,252000,"Working","Secondary / secondary special","Civil marriage","With parents",0.003813,-10028,-2006,-4069,-2575,1,1,0,1,0,0,2,2,2,"MONDAY",8,0,0,0,0,0,0,"Business Entity Type 3",-865,"Unaccompanied","Laborers"
306355,0,"Cash loans","M","Y","Y",1,270000,501435,32778,414000,"Working","Secondary / secondary special","Married","House / apartment",0.016612,-11898,-1653,-2287,-3701,1,1,0,1,0,0,3,2,2,"TUESDAY",17,0,0,0,0,0,0,"Business Entity Type 3",-956,"Unaccompanied","Drivers"
309812,0,"Cash loans","F","N","Y",0,81000,156384,16551,135000,"State servant","Higher education","Married","House / apartment",0.003122,-16678,-1220,-4302,-231,1,1,0,1,0,0,2,3,3,"SATURDAY",11,0,0,0,0,0,0,"Kindergarten",-1722,"Unaccompanied","Core staff"
199511,0,"Revolving loans","F","N","Y",2,157500,270000,13500,270000,"Working","Higher education","Married","House / apartment",0.02461,-10425,-3222,-1248,-1699,1,1,0,1,0,1,4,2,2,"MONDAY",16,0,0,0,0,0,0,"Trade: type 7",-465,"Unaccompanied","Accountants"
125023,1,"Cash loans","M","Y","Y",1,157500,454500,19386,454500,"Working","Secondary / secondary special","Married","House / apartment",0.018209,-12443,-226,-1048,-3418,1,1,0,1,0,0,3,3,3,"SATURDAY",12,0,0,0,1,1,1,"Agriculture",-453,"Unaccompanied","Laborers"
237468,1,"Cash loans","F","N","Y",0,180000,1107981,32395.5,967500,"Working","Secondary / secondary special","Single / not married","House / apartment",0.018801,-16713,-547,-6722,-196,1,1,0,1,0,0,1,2,2,"THURSDAY",16,0,0,0,0,0,0,"Government",-42,"Unaccompanied",NA
365952,0,"Cash loans","F","Y","N",0,157500,225000,7312.5,225000,"Working","Higher education","Single / not married","House / apartment",0.018634,-9778,-425,-2649,-2439,1,1,1,1,0,0,1,2,2,"THURSDAY",15,0,0,0,0,1,1,"Business Entity Type 3",-52,"Unaccompanied","High skill tech staff"
167294,0,"Cash loans","F","Y","Y",3,216000,1093500,58392,1093500,"Working","Higher education","Married","House / apartment",0.010006,-12163,-2890,-8749,-791,1,1,0,1,0,0,5,2,1,"TUESDAY",12,0,0,0,0,0,0,"Other",-1246,"Unaccompanied",NA
302747,0,"Cash loans","M","Y","Y",0,202500,533304,28053,405000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.003818,-11459,-1350,-5457,-3364,1,1,0,1,0,0,1,2,2,"TUESDAY",8,0,0,0,0,0,0,"Construction",-1012,"Unaccompanied","High skill tech staff"
409334,0,"Cash loans","F","Y","N",0,225000,9e+05,33484.5,9e+05,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.032561,-15990,-802,-7887,-1342,1,1,0,1,0,0,2,1,1,"SUNDAY",12,0,0,0,0,0,0,"Medicine",-3,"Unaccompanied","Secretaries"
350901,0,"Cash loans","M","N","N",0,135000,338314.5,36027,306000,"Working","Secondary / secondary special","Married","Municipal apartment",0.006207,-16153,-1364,-1252,-4165,1,1,0,1,1,0,2,2,2,"MONDAY",12,0,0,0,0,0,0,"Self-employed",-883,"Family","Drivers"
110649,0,"Cash loans","F","N","N",0,40500,454500,18153,454500,"Working","Secondary / secondary special","Married","House / apartment",0.018634,-17481,-1719,-4247,-1039,1,1,0,1,0,0,2,2,2,"FRIDAY",9,0,0,0,0,0,0,"Self-employed",-514,"Family","Sales staff"
293238,0,"Cash loans","F","Y","Y",1,202500,315000,25015.5,315000,"Commercial associate","Higher education","Separated","House / apartment",0.018209,-15771,-658,-2948,-4187,1,1,0,1,1,0,2,3,3,"FRIDAY",9,0,0,0,0,0,0,"Business Entity Type 3",-2080,"Family","Sales staff"
239893,0,"Cash loans","M","N","Y",3,112500,252000,9630,252000,"Working","Secondary / secondary special","Married","House / apartment",0.01452,-11974,-1258,-803,-3540,1,1,0,1,0,0,5,2,2,"SUNDAY",12,0,0,0,0,0,0,"Transport: type 4",-1495,"Unaccompanied","Laborers"
313947,0,"Cash loans","F","N","Y",0,63000,225000,12694.5,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.0228,-19354,-2576,-10786,-2915,1,1,1,1,1,0,2,2,2,"MONDAY",8,0,0,0,0,0,0,"Self-employed",0,"Spouse, partner","Sales staff"
184207,0,"Revolving loans","F","N","Y",1,225000,202500,10125,202500,"State servant","Higher education","Married","House / apartment",0.072508,-14339,-2112,-274,-2983,1,1,1,1,0,0,3,1,1,"FRIDAY",16,0,0,0,0,0,0,"School",-658,"Unaccompanied","Core staff"
310528,0,"Cash loans","M","N","N",0,157500,270000,14647.5,270000,"Working","Secondary / secondary special","Married","House / apartment",0.020246,-10505,-3204,-1796,-3178,1,1,0,1,1,0,2,3,3,"MONDAY",16,0,0,0,0,0,0,"Business Entity Type 2",-199,"Unaccompanied","Laborers"
294481,0,"Revolving loans","F","N","Y",0,45000,270000,13500,270000,"Pensioner","Secondary / secondary special","Separated","House / apartment",0.022625,-22270,365243,-180,-3891,1,0,0,1,0,0,1,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"XNA",-297,"Unaccompanied",NA
141177,0,"Cash loans","M","N","Y",0,157500,314100,18981,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.020246,-13231,-1134,-5080,-4104,1,1,1,1,0,0,2,3,3,"SUNDAY",9,0,0,0,0,0,0,"Business Entity Type 3",-1081,"Unaccompanied","Drivers"
296717,0,"Cash loans","M","N","Y",0,45000,314100,16164,225000,"Working","Secondary / secondary special","Married","House / apartment",0.00712,-20794,-332,-5041,-3750,1,1,0,1,0,0,2,2,2,"TUESDAY",12,0,0,0,1,1,0,"Housing",-2395,"Unaccompanied",NA
454580,1,"Cash loans","F","N","Y",0,414000,983160,62964,9e+05,"Pensioner","Higher education","Separated","House / apartment",0.010032,-21986,365243,-73,-3961,1,0,0,1,1,1,1,2,2,"MONDAY",6,0,0,0,0,0,0,"XNA",0,"Unaccompanied",NA
147449,0,"Cash loans","F","N","Y",0,225000,1125000,60070.5,1125000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.025164,-20208,365243,-4217,-3759,1,0,0,1,0,0,2,2,2,"FRIDAY",13,0,0,0,0,0,0,"XNA",0,"Unaccompanied",NA
372680,0,"Revolving loans","F","N","N",3,90000,135000,6750,270000,"Working","Secondary / secondary special","Married","House / apartment",0.018634,-13038,-1689,-1282,-4230,1,1,0,1,0,0,5,2,2,"WEDNESDAY",12,0,0,0,0,0,0,"Self-employed",-1659,"Unaccompanied","Private service staff"
325898,0,"Cash loans","M","Y","N",0,202500,1817491.5,52087.5,1624500,"Working","Higher education","Married","House / apartment",0.010966,-15506,-1173,-154,-1077,1,1,0,1,0,0,2,2,2,"THURSDAY",12,0,0,0,0,0,0,"Business Entity Type 3",-2,"Unaccompanied","Managers"
417248,0,"Cash loans","F","N","Y",0,112500,325908,15808.5,247500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",0.010147,-17694,-6894,-6252,-1240,1,1,0,1,0,0,2,2,2,"THURSDAY",12,0,0,0,0,0,0,"Other",-2021,"Unaccompanied","Secretaries"
372017,0,"Cash loans","M","N","Y",2,171000,781920,32998.5,675000,"Commercial associate","Lower secondary","Married","House / apartment",0.011657,-12904,-1399,-7021,-4545,1,1,0,1,0,0,4,1,1,"FRIDAY",17,0,1,1,0,0,0,"Business Entity Type 3",-1562,"Unaccompanied","Drivers"
145721,0,"Cash loans","F","N","N",0,162000,1350000,53541,1350000,"Working","Secondary / secondary special","Separated","House / apartment",0.035792,-19740,-2007,-10447,-3270,1,1,0,1,0,0,1,2,2,"SATURDAY",13,0,0,0,0,0,0,"Trade: type 7",-1451,"Unaccompanied","Sales staff"
372587,0,"Revolving loans","M","Y","N",0,157500,270000,13500,270000,"Working","Secondary / secondary special","Civil marriage","Rented apartment",0.031329,-15148,-590,-15,-2459,1,1,0,1,0,0,2,2,2,"FRIDAY",12,0,0,0,0,0,0,"Business Entity Type 3",0,"Unaccompanied","Drivers"
349972,0,"Cash loans","F","Y","N",0,180000,254700,13068,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.00702,-18982,365243,-119,-2533,1,0,0,1,1,0,2,2,2,"TUESDAY",16,0,0,0,0,0,0,"XNA",-3,"Family",NA
167383,0,"Cash loans","F","Y","N",0,202500,1800000,47614.5,1800000,"Working","Higher education","Married","House / apartment",0.022625,-14387,-1041,-932,-5288,1,1,1,1,1,0,2,2,2,"WEDNESDAY",15,0,0,0,0,0,0,"Other",-9,"Spouse, partner","Private service staff"
191968,0,"Cash loans","F","N","Y",2,112500,1007352,33421.5,765000,"Working","Secondary / secondary special","Married","House / apartment",0.006852,-15517,-4490,-596,-4737,1,1,0,1,0,0,4,3,3,"THURSDAY",5,0,0,0,0,0,0,"Business Entity Type 3",-511,"Family",NA
339657,0,"Cash loans","F","Y","N",2,225000,706500,36202.5,706500,"State servant","Secondary / secondary special","Married","House / apartment",0.04622,-13032,-5714,-7098,-5335,1,1,0,1,0,0,4,1,1,"FRIDAY",16,0,0,0,0,0,0,"Business Entity Type 2",-602,"Unaccompanied","Laborers"
304010,0,"Cash loans","F","Y","Y",0,135000,1113133.5,32544,972000,"Working","Secondary / secondary special","Married","House / apartment",0.031329,-15173,-8129,-685,-5039,1,1,1,1,1,0,2,2,2,"THURSDAY",15,0,0,0,0,0,0,"Kindergarten",-181,"Unaccompanied","Laborers"
287451,0,"Cash loans","F","N","Y",0,135000,545040,20677.5,450000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.018801,-23758,365243,-11171,-4049,1,0,0,1,0,0,2,2,2,"THURSDAY",10,0,0,0,0,0,0,"XNA",-1519,"Unaccompanied",NA
113835,0,"Cash loans","F","N","N",0,76500,306000,10944,306000,"State servant","Higher education","Single / not married","House / apartment",0.015221,-9040,-650,-3662,-1583,1,1,0,1,0,0,1,2,2,"MONDAY",13,0,0,0,1,1,0,"Government",-484,"Unaccompanied",NA
297120,0,"Cash loans","F","N","N",0,202500,700830,22738.5,585000,"Working","Secondary / secondary special","Widow","House / apartment",0.002042,-20042,-889,-12310,-2882,1,1,0,1,0,0,1,3,3,"SUNDAY",12,0,0,0,0,1,1,"Restaurant",-2,"Unaccompanied",NA
415185,0,"Cash loans","F","Y","Y",0,49500,137538,14724,121500,"Working","Secondary / secondary special","Married","House / apartment",0.035792,-13867,-946,-7247,-4431,1,1,0,1,0,0,2,2,2,"FRIDAY",10,0,0,0,0,0,0,"Self-employed",-432,"Unaccompanied","Sales staff"
359192,0,"Cash loans","F","N","Y",0,112500,1319269.5,36409.5,1152000,"Working","Secondary / secondary special","Married","House / apartment",0.006852,-18481,-8488,-9444,-2006,1,1,0,1,0,0,2,3,3,"THURSDAY",8,0,0,0,0,1,1,"Transport: type 2",0,"Family","Laborers"
258965,0,"Cash loans","M","N","N",0,90000,544491,17563.5,454500,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.035792,-20528,-2628,-6214,-3755,1,1,1,1,1,0,2,2,2,"THURSDAY",10,0,0,0,0,1,1,"Industry: type 7",-3,"Unaccompanied","Laborers"
112617,0,"Cash loans","F","N","N",1,171000,1006920,42790.5,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.030755,-16712,-7434,-8351,-261,1,1,0,1,1,0,3,2,2,"SATURDAY",14,0,0,0,0,0,0,"Kindergarten",-1676,"Unaccompanied","Core staff"
140081,0,"Cash loans","F","Y","Y",0,202500,1494436.5,61803,1395000,"Commercial associate","Higher education","Married","House / apartment",0.003069,-16956,-2241,-6641,-508,1,1,0,1,0,0,2,3,3,"MONDAY",12,0,0,0,0,0,0,"Business Entity Type 3",-1305,"Unaccompanied",NA
427408,0,"Revolving loans","F","N","Y",0,67500,157500,7875,157500,"Commercial associate","Secondary / secondary special","Separated","House / apartment",0.008625,-8347,-222,-2205,-1014,1,1,1,1,0,0,1,2,2,"MONDAY",18,0,0,0,0,0,0,"Self-employed",-467,"Family","Sales staff"
359336,1,"Cash loans","M","N","Y",0,76500,614574,22707,513000,"Working","Secondary / secondary special","Married","House / apartment",0.006629,-13224,-2058,-554,-5063,1,1,1,1,1,0,2,2,2,"THURSDAY",4,0,0,0,0,0,0,"Business Entity Type 3",-365,"Spouse, partner","Laborers"
403737,0,"Cash loans","M","Y","Y",0,135000,113760,7533,90000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.016612,-16600,-4157,-8749,-138,1,1,0,1,0,0,2,2,2,"THURSDAY",11,0,0,0,0,0,0,"Self-employed",0,"Unaccompanied","Laborers"
376393,0,"Cash loans","M","N","Y",0,157500,595273.5,29083.5,418500,"Working","Secondary / secondary special","Married","House / apartment",0.04622,-16937,-1601,-668,-477,1,1,0,1,0,0,2,1,1,"THURSDAY",18,0,0,0,1,1,0,"Self-employed",-431,"Unaccompanied","Managers"
439363,0,"Cash loans","M","Y","Y",0,180000,254700,20119.5,225000,"Working","Higher education","Married","House / apartment",0.026392,-18139,-2721,-2535,-1680,1,1,1,1,0,1,2,2,2,"THURSDAY",15,0,0,0,0,0,0,"Other",-1134,"Unaccompanied","Laborers"
293480,0,"Cash loans","M","Y","N",0,112500,161730,6120,135000,"Pensioner","Higher education","Married","House / apartment",0.025164,-23036,365243,-875,-5026,1,0,0,1,0,0,2,2,2,"TUESDAY",9,0,0,0,0,0,0,"XNA",-1,"Unaccompanied",NA
223000,0,"Cash loans","F","Y","N",1,112500,426645,25911,324000,"Working","Secondary / secondary special","Civil marriage","With parents",0.035792,-9606,-845,-3739,-2121,1,1,0,1,0,0,3,2,2,"THURSDAY",9,0,0,0,0,0,0,"Trade: type 3",-240,"Unaccompanied","Sales staff"
304509,0,"Cash loans","M","Y","N",1,90000,135000,9148.5,135000,"Working","Secondary / secondary special","Married","With parents",0.009657,-11599,-1842,-5220,-204,1,1,1,1,0,0,3,2,2,"WEDNESDAY",10,0,0,0,0,0,0,"Transport: type 4",0,"Unaccompanied",NA
345039,0,"Cash loans","F","N","N",1,166500,9e+05,50256,9e+05,"Working","Secondary / secondary special","Civil marriage","Co-op apartment",0.018029,-17594,-3463,-3382,-1130,1,1,0,1,0,0,3,3,2,"WEDNESDAY",8,0,0,0,0,1,1,"Self-employed",-1792,"Unaccompanied","Private service staff"
243125,0,"Cash loans","M","Y","N",1,81000,545040,25407,450000,"Working","Secondary / secondary special","Married","House / apartment",0.010643,-15978,-1805,-4221,-4231,1,1,0,1,1,0,3,2,2,"MONDAY",14,0,0,0,0,1,1,"Business Entity Type 3",-1622,"Family","Laborers"
378852,0,"Cash loans","F","N","Y",0,90000,254700,14751,225000,"Pensioner","Higher education","Married","House / apartment",0.006852,-24110,365243,-3916,-4165,1,0,0,1,0,0,2,3,3,"MONDAY",9,0,0,0,0,0,0,"XNA",-1063,"Unaccompanied",NA
211288,0,"Cash loans","F","N","Y",0,67500,227520,11196,180000,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.01885,-19201,-2808,-2219,-886,1,1,0,1,0,1,2,2,2,"MONDAY",10,0,0,0,0,0,0,"Self-employed",-465,"Unaccompanied",NA
395645,0,"Cash loans","F","Y","Y",0,270000,1054935,44824.5,904500,"Commercial associate","Higher education","Married","House / apartment",0.035792,-15545,-644,-7192,-746,1,1,0,1,0,0,2,2,2,"FRIDAY",15,0,0,0,1,1,0,"Self-employed",-1597,"Unaccompanied","Managers"
241726,0,"Cash loans","M","N","N",0,135000,268659,28341,243000,"Commercial associate","Higher education","Single / not married","With parents",0.006852,-11793,-1396,-5221,-4343,1,1,0,1,0,1,1,3,3,"MONDAY",7,0,0,0,0,0,0,"Self-employed",-943,"Unaccompanied","Sales staff"
423430,0,"Cash loans","F","N","Y",1,180000,592560,31153.5,450000,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.010147,-9898,-159,-9268,-2556,1,1,0,1,0,0,3,2,2,"THURSDAY",13,0,0,0,0,1,1,"Business Entity Type 3",-493,"Unaccompanied","Laborers"
177438,1,"Cash loans","M","Y","Y",0,382500,790830,62613,675000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.072508,-10254,-166,-2914,-2939,1,1,0,1,0,0,1,1,1,"THURSDAY",16,0,0,0,0,0,0,"Self-employed",0,"Unaccompanied","Cooking staff"
240558,0,"Cash loans","F","N","Y",0,90000,225000,13045.5,225000,"Working","Secondary / secondary special","Married","House / apartment",0.025164,-16409,-9497,-9325,-4020,1,1,0,1,0,0,2,2,2,"THURSDAY",16,0,0,0,0,0,0,"Other",-1509,"Family","High skill tech staff"
268808,0,"Cash loans","F","N","Y",0,99000,150948,7389,126000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.009175,-20910,365243,-3296,-4189,1,0,0,1,1,0,2,2,2,"FRIDAY",11,0,0,0,0,0,0,"XNA",-452,"Unaccompanied",NA
132795,0,"Cash loans","F","N","N",1,72000,1144053,33579,999000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.031329,-17955,-1276,-1554,-1467,1,1,0,1,0,0,3,2,2,"THURSDAY",12,0,0,0,0,0,0,"Housing",-971,"Unaccompanied",NA
415838,0,"Cash loans","M","Y","N",0,135000,738000,29268,738000,"Working","Higher education","Single / not married","House / apartment",0.026392,-8808,-2226,-7840,-1498,1,1,0,1,1,0,1,2,2,"WEDNESDAY",15,0,0,0,0,0,0,"Government",-1634,"Unaccompanied",NA
111779,0,"Cash loans","M","Y","Y",0,220500,225000,7065,225000,"Commercial associate","Higher education","Married","House / apartment",0.019689,-17165,-6730,-5299,-693,1,1,1,1,1,0,2,2,2,"THURSDAY",16,0,0,0,0,0,0,"Transport: type 2",-1738,"Family","Managers"
266351,0,"Cash loans","F","N","Y",0,135000,677664,22153.5,585000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.005084,-21659,365243,-80,-4729,1,0,0,1,0,0,2,2,2,"MONDAY",16,0,0,0,0,0,0,"XNA",-47,"Family",NA
296943,0,"Cash loans","F","N","Y",0,99000,225000,22050,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.019101,-24703,-1022,-3219,-4213,1,1,1,1,1,0,1,2,2,"THURSDAY",12,0,0,0,0,0,0,"Self-employed",-1461,"Family","Sales staff"
446943,0,"Cash loans","M","Y","Y",0,337500,1066464,45315,981000,"Working","Secondary / secondary special","Married","House / apartment",0.04622,-15132,-2590,-7,-4446,1,1,0,1,1,0,2,1,1,"THURSDAY",18,0,0,0,0,1,1,"Self-employed",-12,"Unaccompanied","Managers"
432846,1,"Cash loans","F","N","Y",1,112500,562491,24907.5,454500,"Working","Secondary / secondary special","Single / not married","House / apartment",0.008474,-12555,-858,-1583,-4043,1,1,0,1,0,0,2,2,2,"FRIDAY",13,0,0,0,0,0,0,"Self-employed",-755,"Unaccompanied","Sales staff"
199548,0,"Cash loans","F","Y","N",2,67500,254700,16276.5,225000,"Commercial associate","Secondary / secondary special","Married","Co-op apartment",0.04622,-9290,-1435,-4121,-1273,1,1,1,1,1,0,4,1,1,"SUNDAY",16,0,0,0,1,1,1,"Business Entity Type 1",-1140,"Unaccompanied","Laborers"
191437,0,"Cash loans","F","N","Y",0,225000,1928304,79708.5,1800000,"Working","Higher education","Married","House / apartment",0.009175,-17007,-2615,-3393,-538,1,1,0,1,0,0,2,2,2,"WEDNESDAY",9,0,0,0,0,1,1,"Business Entity Type 3",-1585,"Other_B","Cooking staff"
413270,0,"Cash loans","F","Y","Y",0,225000,640080,31261.5,450000,"Working","Higher education","Married","House / apartment",0.022625,-11400,-1853,-4919,-2295,1,1,0,1,0,0,2,2,2,"TUESDAY",9,0,0,0,0,0,0,"Self-employed",-1154,"Unaccompanied","Core staff"
450742,0,"Cash loans","M","Y","Y",2,180000,1054935,41967,904500,"Working","Higher education","Married","House / apartment",0.020713,-16429,-388,-3267,-2677,1,1,0,1,0,1,4,3,3,"SUNDAY",10,0,0,0,0,0,0,"Business Entity Type 2",-1888,"Children","High skill tech staff"
226285,0,"Cash loans","F","N","N",2,162000,610335,20299.5,463500,"Working","Higher education","Separated","Municipal apartment",0.007114,-13783,-375,-6253,-4256,1,1,0,1,0,0,3,2,2,"THURSDAY",13,0,0,0,0,0,0,"Business Entity Type 3",0,"Unaccompanied",NA
348528,0,"Cash loans","M","Y","Y",0,202500,9e+05,38263.5,9e+05,"Working","Secondary / secondary special","Married","Municipal apartment",0.010006,-18348,-3127,-8991,-1872,1,1,0,1,0,0,2,2,2,"MONDAY",10,0,0,0,0,0,0,"Business Entity Type 3",-1848,"Unaccompanied",NA
162492,0,"Cash loans","F","N","Y",1,148500,675000,26901,675000,"Commercial associate","Higher education","Civil marriage","House / apartment",0.006008,-16038,-1036,-6698,-4073,1,1,1,1,1,0,3,2,2,"SUNDAY",12,0,0,0,0,0,0,"Other",0,"Unaccompanied","High skill tech staff"
394841,0,"Cash loans","M","Y","Y",0,270000,810441,54508.5,765000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.007274,-12399,-1718,-6497,-721,1,1,0,1,0,0,1,2,2,"THURSDAY",13,0,1,1,0,0,0,"Industry: type 9",-1545,"Unaccompanied","Laborers"
307352,0,"Cash loans","F","N","Y",0,135000,381528,14512.5,315000,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.010276,-21528,-556,-12464,-4571,1,1,1,1,1,0,2,2,2,"THURSDAY",11,0,0,0,0,0,0,"Business Entity Type 3",-533,"Unaccompanied","Sales staff"
316755,0,"Cash loans","M","Y","Y",0,94500,254700,27153,225000,"Pensioner","Higher education","Married","House / apartment",0.019101,-22734,365243,-918,-2110,1,0,0,1,0,0,2,2,2,"THURSDAY",17,0,0,0,0,0,0,"XNA",0,"Family",NA
